Event Number	Acquisition Date (Local)	Acquisition Time (Local)	Origin Date (Local)	Origin Time (Local)	Origin Time (partial seconds)	Time Zone Offset	Easting ft (Relative Local Tangent Plane True North)	Northing ft (Relative Local Tangent Plane True North)	Depth ft (TVD)	Magnitude	Confidence	Event File
3115	40421	0.260208333	40421	0.260208333	0.007	-05:00	-423.51	3892.95	5809.78	-2.46	1.86	20140901t111442_894750z
3116	40421	0.260740741	40421	0.260740741	0.321	-05:00	-429.21	3922.57	5580.54	-2.51	2.85	20140901t111528_199500z
3117	40421	0.261030093	40421	0.261030093	0.697	-05:00	-305.03	3816.95	5573.55	-2.36	2.43	20140901t111553_563500z
3118	40421	0.261631944	40421	0.261631944	0.32	-05:00	-702.44	3886.49	5804.18	-2.3	2.91	20140901t111645_205250z
3119	40421	0.261921296	40421	0.261921296	0.168	-05:00	-321.24	3774	5618.41	-2.33	2.51	20140901t111710_051000z
3120	40421	0.262407407	40421	0.262407407	0.503	-05:00	-177.82	3689.85	5746.27	-2.4	2.58	20140901t111752_364000z
3121	40421	0.262685185	40421	0.262685185	0.949	-05:00	-244.32	3986.63	5585.38	-2.6	2.68	20140901t111816_822000z
3122	40421	0.263078704	40421	0.263078704	0.489	-05:00	1216.84	3880.39	5850.7	-1.32	3.57	20140901t111850_379000z
3123	40421	0.263217593	40421	0.263217593	0.73	-05:00	-401.87	3947.88	5582.06	-2.47	3.42	20140901t111902_593750z
3124	40421	0.264212963	40421	0.264212963	0.865	-05:00	-418.03	3817.52	5658.31	-2.49	2.67	20140901t112028_746250z
3125	40421	0.264965278	40421	0.264965278	0.48	-05:00	232.67	3879.31	5498.32	-2.55	3.3	20140901t112133_351000z
3126	40421	0.332777778	40421	0.332777778	0.65	-05:00	-129.99	3786.5	5814.44	-2.6	3.18	20140901t125912_509500z
3127	40421	0.33306713	40421	0.33306713	0.212	-05:00	-496.18	3859.68	5636.38	-2.38	3.22	20140901t125937_064750z
3128	40421	0.334664352	40421	0.334664352	0.42	-05:00	193.64	3750.49	5767.88	-2.63	2.08	20140901t130155_291000z
3129	40421	0.336006944	40421	0.336006944	0.73	-05:00	-536.79	3793.44	5778.49	-2.79	2.39	20140901t130351_616500z
3130	40421	0.337962963	40421	0.337962963	0.686	-05:00	-74.83	4109.08	5470.35	-3	2.02	20140901t130640_547000z
3131	40421	0.341423611	40421	0.341423611	0.972	-05:00	-15.12	3702.3	5687.79	-2.57	3.46	20140901t131139_839500z
3132	40421	0.344548611	40421	0.344548611	0.357	-05:00	-957.95	3682.97	5647.13	-2.06	2.8	20140901t131609_012500z
3133	40421	0.34599537	40421	0.34599537	0.166	-05:00	-585.95	3714.29	5596.71	-1.46	3.99	20140901t131814_024000z
3134	40421	0.346018519	40421	0.346018519	0.82	-05:00	-217.94	3877.87	5568.01	-2.37	2.31	20140901t131816_687250z
3135	40421	0.346030093	40421	0.346030093	0.795	-05:00	462.8	3908.33	5634.91	-2.41	2.73	20140901t131817_659000z
3136	40421	0.346076389	40421	0.346076389	0.305	-05:00	588.8	4192.48	5634.96	-2.41	2.14	20140901t131821_181750z
3137	40421	0.346145833	40421	0.346145833	0.25	-05:00	559.36	4048.14	5634.37	-2.44	1.88	20140901t131827_130500z
3138	40421	0.346157407	40421	0.346157407	0.96	-05:00	-475.6	3822.82	5632.72	-2.46	3.42	20140901t131828_814000z
3139	40421	0.348020833	40421	0.348020833	0.204	-05:00	649.16	4068.81	5479.74	-2.84	1.79	20140901t132109_097250z
3140	40421	0.349710648	40421	0.349710648	0.192	-05:00	207.2	3666.52	5668.1	-2.65	3.21	20140901t132335_062500z
3141	40421	0.352581019	40421	0.352581019	0.553	-05:00	-240.46	3706.19	5619.78	-2.72	2.16	20140901t132743_405750z
3142	40421	0.360150463	40421	0.360150463	0.937	-05:00	-981.64	3669.62	5648.63	-2.07	1.57	20140901t133837_763750z
3143	40421	0.362777778	40421	0.362777778	0.538	-05:00	-146.79	3762.41	5818.76	-2.5	2.36	20140901t134224_410500z
3144	40421	0.364247685	40421	0.364247685	0.469	-05:00	-1483.43	3525.19	5626.03	-2.4	2.86	20140901t134431_432000z
3145	40421	0.364490741	40421	0.364490741	0.941	-05:00	-92.38	3673.45	5709.56	-2.78	2.67	20140901t134452_827000z
3146	40421	0.36744213	40421	0.36744213	0.576	-05:00	-143.54	3706.35	5666.6	-2.77	2.51	20140901t134907_447000z
3147	40421	0.368032407	40421	0.368032407	0.851	-05:00	-228.96	3719.03	5663.3	-2.56	1.56	20140901t134958_716750z
3148	40421	0.37255787	40421	0.37255787	0.198	-05:00	0.98	3641.44	5704.42	-2.68	2.59	20140901t135629_088500z
3149	40421	0.3734375	40421	0.3734375	0.164	-05:00	42.44	3682.52	5722.1	-2.72	2.41	20140901t135745_028500z
3150	40421	0.375150463	40421	0.375150463	0.259	-05:00	-635.66	3883.39	5822.38	-2.71	1.91	20140901t140013_166500z
3151	40421	0.376608796	40421	0.376608796	0.845	-05:00	-178.32	3680.33	5679.01	-2.83	3.1	20140901t140219_720250z
3152	40421	0.377905093	40421	0.377905093	0.576	-05:00	-255.39	3946.31	5549.02	-2.82	1.99	20140901t140411_440000z
3153	40421	0.378900463	40421	0.378900463	0.912	-05:00	-865.19	3762.71	5747.63	-2.15	1.33	20140901t140537_546500z
3154	40421	0.38005787	40421	0.38005787	0.195	-05:00	-215.98	3765.05	5788.37	-2.7	2.43	20140901t140717_056500z
3155	40421	0.382083333	40421	0.382083333	0.635	-05:00	-958.52	3691.15	5651.73	-2.24	0.8	20140901t141012_397250z
3156	40421	0.382349537	40421	0.382349537	0.432	-05:00	-442.58	3903.38	5647.47	-2.86	1.37	20140901t141035_308750z
3157	40421	0.385300926	40421	0.385300926	0.409	-05:00	93.42	3677.19	5601.38	-2.62	0.88	20140901t141450_342750z
3158	40421	0.385775463	40421	0.385775463	0.189	-05:00	-376.34	3806.47	5684.78	-2.83	1.88	20140901t141531_061500z
3159	40421	0.387025463	40421	0.387025463	0.264	-05:00	-16.13	4133.17	5538.65	-3.12	1.66	20140901t141719_102000z
3160	40421	0.388229167	40421	0.388229167	0.783	-05:00	-350.19	3698.94	5664.64	-2.85	3.04	20140901t141903_676250z
3161	40421	0.38912037	40421	0.38912037	0.283	-05:00	-1046.49	3685.4	5586.61	-2.84	1.67	20140901t142020_199000z
3162	40421	0.390196759	40421	0.390196759	0.585	-05:00	-28.76	3667.29	5792.81	-2.77	3	20140901t142153_471500z
3163	40421	0.390925926	40421	0.390925926	0.943	-05:00	-185.56	3818.8	5613.47	-2.8	2.08	20140901t142256_799750z
3164	40421	0.394189815	40421	0.394189815	0.911	-05:00	-114.71	3709.56	5667.56	-2.63	3.3	20140901t142738_771750z
3165	40421	0.394699074	40421	0.394699074	0.514	-05:00	310	3764.13	5661.92	-2.64	3.44	20140901t142822_391750z
3166	40421	0.39505787	40421	0.39505787	0.152	-05:00	-476.46	3840.65	5843.83	-2.8	2.39	20140901t142853_024750z
3167	40421	0.395335648	40421	0.395335648	0.584	-05:00	-471.3	3728.57	5706.24	-2.89	3.18	20140901t142917_475750z
3168	40421	0.395520833	40421	0.395520833	0.169	-05:00	-278.38	3766.03	5638.1	-2.86	2	20140901t142933_041250z
3169	40421	0.396412037	40421	0.396412037	0.792	-05:00	-197.35	3888.76	5574.39	-2.99	1.72	20140901t143050_650500z
3170	40421	0.398483796	40421	0.398483796	0.614	-05:00	-183.92	3745.18	5846.6	-2.77	2.09	20140901t143349_474250z
3171	40421	0.399791667	40421	0.399791667	0.359	-05:00	-127.26	3794.8	5480.31	-2.94	1.66	20140901t143542_236250z
3172	40421	0.40025463	40421	0.40025463	0.938	-05:00	255.12	4043.16	5630.77	-2.67	2.18	20140901t143622_806000z
3173	40421	0.400983796	40421	0.400983796	0.243	-05:00	-304.98	3794.42	5832.44	-2.74	3.25	20140901t143725_121000z
3174	40421	0.402997685	40421	0.402997685	0.542	-05:00	606.14	3908.2	5486.43	-2.66	3.22	20140901t144019_426000z
3175	40421	0.403622685	40421	0.403622685	0.402	-05:00	198.57	4113	5529.12	-3.12	1.05	20140901t144113_230000z
3176	40421	0.40775463	40421	0.40775463	0.122	-05:00	13.75	3763.87	5843.39	-2.48	1.42	20140901t144710_994250z
3177	40421	0.408645833	40421	0.408645833	0.436	-05:00	-370.67	3769.13	5713.65	-2.58	2.69	20140901t144827_306500z
3178	40421	0.411493056	40421	0.411493056	0.402	-05:00	-292.14	3786.73	5669.9	-2.9	2.01	20140901t145233_276750z
3179	40421	0.41275463	40421	0.41275463	0.216	-05:00	-334.39	3931.15	5653.28	-2.94	2.9	20140901t145422_092750z
3180	40421	0.413344907	40421	0.413344907	0.95	-05:00	235.09	3802.78	5848.3	-2.95	2.92	20140901t145513_829000z
3181	40421	0.414166667	40421	0.414166667	0.004	-05:00	-162.72	3744.3	5573.46	-2.81	1.71	20140901t145624_882000z
3182	40421	0.414571759	40421	0.414571759	0.993	-05:00	-249.02	4016.59	5400.87	-3.06	1.43	20140901t145659_859750z
3183	40421	0.416747685	40421	0.416747685	0.959	-05:00	414.59	4174.8	5614.29	-2.97	2.52	20140901t150007_810000z
3184	40421	0.419641204	40421	0.419641204	0.387	-05:00	-647.13	3377.29	5624.27	-2.47	3.49	20140901t150417_311250z
3185	40421	0.4196875	40421	0.4196875	0.248	-05:00	-652.58	3392.35	5656.42	-2.52	2.88	20140901t150421_182000z
3186	40421	0.420868056	40421	0.420868056	0.704	-05:00	-494.42	3446.63	5585.47	-2.57	2.54	20140901t150603_624250z
3187	40421	0.42125	40421	0.42125	0.952	-05:00	-715.11	3311.15	5636.32	-1.9	3.34	20140901t150636_834000z
3188	40421	0.421331019	40421	0.421331019	0.318	-05:00	-408.92	3184.8	5778.26	-2.23	1.97	20140901t150643_258250z
3189	40421	0.421423611	40421	0.421423611	0.484	-05:00	-650.81	3395.25	5779.85	-1.8	3.53	20140901t150651_366000z
3190	40421	0.42162037	40421	0.42162037	0.166	-05:00	-676.39	3412.23	5781.56	-2.18	1.62	20140901t150708_095000z
3191	40421	0.421782407	40421	0.421782407	0.271	-05:00	-786.72	3496.96	5723.51	-2.36	3.03	20140901t150722_195250z
3192	40421	0.421840278	40421	0.421840278	0.352	-05:00	-816.88	3580.06	5726.98	-1.97	3.58	20140901t150727_234000z
3193	40421	0.422106481	40421	0.422106481	0.11	-05:00	-831.08	3469.37	5656.21	-2.26	3.18	20140901t150750_019500z
3194	40421	0.422164352	40421	0.422164352	0.013	-05:00	-989.95	3781.13	5787.61	-2.3	1.47	20140901t150755_917500z
3195	40421	0.422222222	40421	0.422222222	0.258	-05:00	-818.14	3481.58	5683.03	-2.32	3.41	20140901t150800_171250z
3196	40421	0.423715278	40421	0.423715278	0.606	-05:00	-1002.03	3406.6	5647.17	-2.25	3.25	20140901t151009_542250z
3197	40421	0.424282407	40421	0.424282407	0.703	-05:00	-373.4	3394.09	5645.67	-2.26	1.71	20140901t151058_605250z
3198	40421	0.424803241	40421	0.424803241	0.733	-05:00	-569.49	3622.42	5624	-2.43	1.52	20140901t151143_623250z
3199	40421	0.426909722	40421	0.426909722	0.501	-05:00	-1466.2	3611.82	5652.47	-2.13	1.66	20140901t151445_470500z
3200	40421	0.429976852	40421	0.429976852	0.512	-05:00	-136.57	3386.05	5782.95	-2.4	2.15	20140901t151910_420750z
3201	40421	0.431099537	40421	0.431099537	0.234	-05:00	-165.7	3492.59	5448.85	-2.57	1.48	20140901t152047_132000z
3202	40421	0.435266204	40421	0.435266204	0.26	-05:00	-164.79	3187.1	5717.34	-2.4	1.52	20140901t152647_187250z
3203	40421	0.435543981	40421	0.435543981	0.559	-05:00	-502.06	3398.62	5629.36	-2.47	2.03	20140901t152711_463500z
3204	40421	0.436782407	40421	0.436782407	0.12	-05:00	384.76	3286.09	5674.71	-2.38	1.88	20140901t152858_033750z
3205	40421	0.438090278	40421	0.438090278	0.282	-05:00	-494.73	3524.78	5834.51	-2.24	1.6	20140901t153051_199000z
3206	40421	0.439826389	40421	0.439826389	0.926	-05:00	-458.76	3196.66	5433.12	-1.97	1.73	20140901t153321_840500z
3207	40421	0.440034722	40421	0.440034722	0.952	-05:00	-123.04	3402.66	5625.98	-2.45	1.63	20140901t153339_856500z
3208	40421	0.441712963	40421	0.441712963	0.487	-05:00	-132.81	3380.51	5514.71	-2.41	1.51	20140901t153604_387500z
3209	40421	0.442233796	40421	0.442233796	0.338	-05:00	-281.11	3440.39	5539.45	-2.4	1.48	20140901t153649_244750z
3210	40421	0.444652778	40421	0.444652778	0.471	-05:00	436.4	3522.32	5500.51	-2.44	1.18	20140901t154018_377000z
3211	40421	0.445810185	40421	0.445810185	0.306	-05:00	-404.71	3525.81	5820.99	-2.31	1.36	20140901t154158_218750z
3212	40421	0.446053241	40421	0.446053241	0.893	-05:00	-61.89	3536.3	5808.14	-2.3	1.97	20140901t154219_796000z
3213	40421	0.447372685	40421	0.447372685	0.417	-05:00	214.67	3342.47	5400.09	-1.94	2.81	20140901t154413_329750z
3214	40421	0.447604167	40421	0.447604167	0.152	-05:00	167.11	3332.18	5687.22	-2.31	1.49	20140901t154433_059750z
3215	40421	0.448576389	40421	0.448576389	0.681	-05:00	225.1	3374	5587.14	-2.34	2.15	20140901t154557_572750z
3216	40421	0.44869213	40421	0.44869213	0.78	-05:00	-175.57	3521.06	5544.81	-2.42	2.03	20140901t154607_663250z
3217	40421	0.4509375	40421	0.4509375	0.385	-05:00	-164.33	3413.13	5785.45	-2.07	3.27	20140901t154921_265250z
3218	40421	0.452986111	40421	0.452986111	0.725	-05:00	-251.38	3437.24	5922.32	-2.2	1.68	20140901t155218_652500z
3219	40421	0.453333333	40421	0.453333333	0.027	-05:00	-272.88	3405.14	5615.03	-2.42	1.91	20140901t155248_940250z
3220	40421	0.453576389	40421	0.453576389	0.821	-05:00	789.25	3868.92	5581.88	-2.33	2.15	20140901t155309_710500z
3221	40421	0.453969907	40421	0.453969907	0.632	-05:00	321.36	3481.96	5850.48	-1.82	1.5	20140901t155343_482500z
3222	40421	0.458078704	40421	0.458078704	0.653	-05:00	198.6	3298.4	5701.31	-2.36	2.83	20140901t155938_569500z
3223	40421	0.458194444	40421	0.458194444	0.445	-05:00	538.07	3421.09	5605.16	-2.25	3.12	20140901t155948_341750z
3224	40421	0.458344907	40421	0.458344907	0.492	-05:00	200.96	3516.48	5470.13	-2.44	2.02	20140901t160001_388250z
3225	40421	0.459560185	40421	0.459560185	0.16	-05:00	-248.14	2829.53	5404.23	-1.69	3.34	20140901t160146_114500z
3226	40421	0.460011574	40421	0.460011574	0.97	-05:00	-105.11	3426.7	5536.58	-2.25	1.96	20140901t160225_864500z
3227	40421	0.460185185	40421	0.460185185	0.074	-05:00	40.36	3538.22	5806.69	-2.32	1.35	20140901t160240_953000z
3228	40421	0.46193287	40421	0.46193287	0.191	-05:00	205.79	3825.48	5975.35	-2.05	3.14	20140901t160511_056000z
3229	40421	0.462615741	40421	0.462615741	0.982	-05:00	-272.61	3247.99	5655.76	-2.45	1.61	20140901t160610_906250z
3230	40421	0.463287037	40421	0.463287037	0.202	-05:00	247.51	3347.66	5650.06	-2.32	2.62	20140901t160708_113500z
3231	40421	0.464155093	40421	0.464155093	0.728	-05:00	138.11	3390.34	5679.19	-2.38	2.17	20140901t160823_649500z
3232	40421	0.464618056	40421	0.464618056	0.687	-05:00	176.27	3368	5585.68	-2.27	2.63	20140901t160903_587250z
3233	40421	0.465405093	40421	0.465405093	0.497	-05:00	-107.25	3409.64	5524.59	-2.37	2.06	20140901t161011_410500z
3234	40421	0.46619213	40421	0.46619213	0.314	-05:00	17.02	3264.58	5537.76	-2.43	1.78	20140901t161119_220500z
3235	40421	0.466550926	40421	0.466550926	0.761	-05:00	320.19	3625.63	5585.54	-2.49	1.85	20140901t161150_636500z
3236	40421	0.467349537	40421	0.467349537	0.24	-05:00	446.66	3431.72	5582.98	-2.35	1.95	20140901t161259_133500z
3237	40421	0.467835648	40421	0.467835648	0.157	-05:00	-291.47	3533.45	5523.11	-2.34	2.09	20140901t161341_043750z
3238	40421	0.468298611	40421	0.468298611	0.03	-05:00	-1037.47	3426.8	5652.89	-2.25	1.72	20140901t161421_958500z
3239	40421	0.469039352	40421	0.469039352	0.328	-05:00	65.91	3362.29	5730.37	-2.26	2.57	20140901t161525_232250z
3240	40421	0.470115741	40421	0.470115741	0.195	-05:00	40.13	3497.48	5412.36	-2.33	1.73	20140901t161658_099000z
3241	40421	0.470868056	40421	0.470868056	0.418	-05:00	-1123.27	3548.69	5606.19	-2.25	1.63	20140901t161803_347000z
3242	40421	0.47162037	40421	0.47162037	0.54	-05:00	416.39	3464.9	5762.35	-2.15	1.75	20140901t161908_441500z
3243	40421	0.472685185	40421	0.472685185	0.537	-05:00	-235.8	3422.41	5581.64	-2.37	2.74	20140901t162040_436750z
3244	40421	0.473206019	40421	0.473206019	0.154	-05:00	223.91	3423.26	5538.71	-2.42	1.93	20140901t162125_051500z
3245	40421	0.473414352	40421	0.473414352	0.997	-05:00	275.42	3447.35	5519.12	-2.39	1.59	20140901t162143_898000z
3246	40421	0.473703704	40421	0.473703704	0.491	-05:00	517.19	3494.75	5577.22	-2.39	1.7	20140901t162208_397500z
3247	40421	0.473842593	40421	0.473842593	0.162	-05:00	-427.82	3531.18	5489.92	-2.36	1.86	20140901t162220_054500z
3248	40421	0.474467593	40421	0.474467593	0.225	-05:00	-148.91	3394.28	5539.04	-2.34	2.84	20140901t162314_116250z
3249	40421	0.474756944	40421	0.474756944	0.937	-05:00	243.54	3304.6	5707.58	-2.18	1.77	20140901t162339_843750z
3250	40421	0.474884259	40421	0.474884259	0.083	-05:00	-114.29	3464.13	5546.91	-2.44	2.08	20140901t162350_973000z
3251	40421	0.474965278	40421	0.474965278	0.771	-05:00	154.05	3406.1	5573.79	-2.29	3.04	20140901t162357_665750z
3252	40421	0.475046296	40421	0.475046296	0.055	-05:00	144.07	3399.58	5549.33	-2.25	2.86	20140901t162404_957500z
3253	40421	0.475532407	40421	0.475532407	0.997	-05:00	538.03	3552.82	5683.11	-2.39	2.24	20140901t162446_901500z
3254	40421	0.476018519	40421	0.476018519	0.655	-05:00	-19.68	3390.2	5810.59	-2.32	2.43	20140901t162528_553000z
3255	40421	0.477893519	40421	0.477893519	0.531	-05:00	735.4	3825.56	5833.99	-2.43	2.24	20140901t162810_448250z
3256	40421	0.478043981	40421	0.478043981	0.62	-05:00	-266.91	3384.76	5637.25	-2.32	2.18	20140901t162823_511750z
3257	40421	0.478518519	40421	0.478518519	0.745	-05:00	549.31	3513.31	5554.19	-2.56	1.29	20140901t162904_640250z
3258	40421	0.479189815	40421	0.479189815	0.662	-05:00	-75.83	3437.08	5769.12	-2.21	3.26	20140901t163002_576500z
3259	40421	0.479930556	40421	0.479930556	0.429	-05:00	169.25	3228.69	5764.26	-2.15	3.2	20140901t163106_343500z
3260	40421	0.480115741	40421	0.480115741	0.147	-05:00	180.05	3452.3	5448.29	-2.38	2.48	20140901t163122_042500z
3261	40421	0.480405093	40421	0.480405093	0.926	-05:00	-323.88	3236.9	5797.81	-2.27	1.56	20140901t163147_853000z
3262	40421	0.480891204	40421	0.480891204	0.822	-05:00	370.47	3399.27	5631.13	-2.44	1.55	20140901t163229_727750z
3263	40421	0.481493056	40421	0.481493056	0.712	-05:00	-114.73	3387.97	5600.97	-2.36	1.53	20140901t163321_601000z
3264	40421	0.481539352	40421	0.481539352	0.961	-05:00	-420.87	3477.14	5605.25	-2.34	1.57	20140901t163325_861750z
3265	40421	0.481770833	40421	0.481770833	0.682	-05:00	-1.83	3447.26	5490.21	-2.25	2.33	20140901t163345_574250z
3266	40421	0.481851852	40421	0.481851852	0.247	-05:00	-314.52	3544.25	5496.26	-2.28	2.81	20140901t163352_135250z
3267	40421	0.48193287	40421	0.48193287	0.727	-05:00	13.73	3395.96	5534.77	-2.2	2.26	20140901t163359_621500z
3268	40421	0.483032407	40421	0.483032407	0.072	-05:00	61.08	3357.85	5591.44	-2.19	2.79	20140901t163534_964250z
3269	40421	0.483125	40421	0.483125	0.775	-05:00	-54.95	3398.36	5538.8	-2.01	3.59	20140901t163542_653000z
3270	40421	0.483217593	40421	0.483217593	0.64	-05:00	462.19	3385.51	5637.54	-2.36	1.58	20140901t163550_537250z
3271	40421	0.483229167	40421	0.483229167	0.014	-05:00	-106.79	3632.77	5389.33	-2.42	1.85	20140901t163551_895250z
3272	40421	0.483240741	40421	0.483240741	0.873	-05:00	470.87	3507.65	5839.01	-2.56	1.9	20140901t163552_773250z
3273	40421	0.483391204	40421	0.483391204	0.833	-05:00	-57.44	3453.55	5415.67	-2.64	2.49	20140901t163605_707500z
3274	40421	0.483425926	40421	0.483425926	0.568	-05:00	148.95	3570.83	5413.2	-2.56	2.09	20140901t163608_464000z
3275	40421	0.4834375	40421	0.4834375	0.778	-05:00	482.82	3503.73	5579.04	-2.61	2.42	20140901t163609_688000z
3276	40421	0.483449074	40421	0.483449074	0.714	-05:00	258.77	3403.98	5708.74	-2.37	2.91	20140901t163610_612500z
3277	40421	0.483888889	40421	0.483888889	0.906	-05:00	-221.78	3534.61	5419.25	-2.39	1.22	20140901t163648_741000z
3278	40421	0.483900463	40421	0.483900463	0.786	-05:00	-81.18	3474.81	5494.81	-2.01	2.14	20140901t163649_674250z
3279	40421	0.484583333	40421	0.484583333	0.78	-05:00	-162.74	3453.79	5849.46	-2.09	1.56	20140901t163748_693000z
3280	40421	0.484756944	40421	0.484756944	0.362	-05:00	1016.08	3563.38	5419.7	-1.92	2.55	20140901t163803_183000z
3281	40421	0.484930556	40421	0.484930556	0.24	-05:00	-50.8	3351.07	5590.1	-2.14	2.69	20140901t163818_142250z
3282	40421	0.485162037	40421	0.485162037	0.759	-05:00	-88.54	3419.29	5815.24	-2.21	3.64	20140901t163838_654000z
3283	40421	0.485185185	40421	0.485185185	0.07	-05:00	-141.25	3394.79	5640.64	-2.35	1.71	20140901t163840_967250z
3284	40421	0.485266204	40421	0.485266204	0.975	-05:00	-533.94	3572.88	5400.38	-2.27	1.34	20140901t163847_905000z
3285	40421	0.485648148	40421	0.485648148	0.331	-05:00	152.25	3346.2	5758.55	-2.29	3.37	20140901t163920_233250z
3286	40421	0.485717593	40421	0.485717593	0.043	-05:00	745.21	3708.46	5834.28	-2.48	2.87	20140901t163926_948500z
3287	40421	0.485763889	40421	0.485763889	0.204	-05:00	-162.08	3487.16	5510.55	-2.59	1.99	20140901t163930_095000z
3288	40421	0.485798611	40421	0.485798611	0.658	-05:00	-238.34	3318.92	5620.21	-2.53	2.11	20140901t163933_582750z
3289	40421	0.485844907	40421	0.485844907	0.217	-05:00	-144.58	3355.68	5646.31	-2.56	2.57	20140901t163937_113250z
3290	40421	0.48587963	40421	0.48587963	0.621	-05:00	-53.12	3382.14	5591.59	-2.59	3.36	20140901t163940_520750z
3291	40421	0.485914352	40421	0.485914352	0.484	-05:00	-1338.47	3302.16	5583.18	-2.34	2.52	20140901t163943_435750z
3292	40421	0.48599537	40421	0.48599537	0.341	-05:00	77.29	3365.86	5559.66	-2.51	2.33	20140901t163950_253000z
3293	40421	0.486087963	40421	0.486087963	0.713	-05:00	481.7	3513.75	5733.7	-2.32	3.32	20140901t163958_583250z
3294	40421	0.486296296	40421	0.486296296	0.265	-05:00	-187.51	3285.29	5581.84	-2.26	1.48	20140901t164016_889500z
3295	40421	0.486898148	40421	0.486898148	0.462	-05:00	-9.95	3348.16	5574.36	-2.37	3.26	20140901t164108_355250z
3296	40421	0.486990741	40421	0.486990741	0.521	-05:00	-30.12	3380.11	5607.15	-2.55	2.47	20140901t164116_405500z
3297	40421	0.487037037	40421	0.487037037	0.793	-05:00	233.28	3556.45	5388.47	-2.63	1.45	20140901t164120_689500z
3298	40421	0.487094907	40421	0.487094907	0.806	-05:00	863.19	3793.55	5658.99	-2.64	1.76	20140901t164125_689500z
3299	40421	0.487511574	40421	0.487511574	0.328	-05:00	-53.2	3405.55	5751.62	-2.52	2.37	20140901t164201_197500z
3300	40421	0.487534722	40421	0.487534722	0.265	-05:00	246.54	3350.12	5749.04	-2.65	2.49	20140901t164203_179250z
