Event Number	Acquisition Date (Local)	Acquisition Time (Local)	Origin Date (Local)	Origin Time (Local)	Origin Time (partial seconds)	Time Zone Offset	Easting ft (Relative Local Tangent Plane True North)	Northing ft (Relative Local Tangent Plane True North)	Depth ft (TVD)	Magnitude	Confidence	Event File
2068	40409	0.626712963	40409	0.626712963	0.592	-05:00	657.78	1211.85	5927.3	-2.55	1.98	20140820t200228_440000z
2069	40409	0.627233796	40409	0.627233796	0.113	-05:00	762.78	1721.85	5564.52	-2.16	2.59	20140820t200313_962750z
2070	40409	0.627615741	40409	0.627615741	0.875	-05:00	819.65	1423.65	5812.77	-2.14	1	20140820t200346_735250z
2071	40409	0.629513889	40409	0.629513889	0.538	-05:00	637.78	1271.85	5827.22	-2.2	1.49	20140820t200630_390500z
2072	40409	0.630347222	40409	0.630347222	0.053	-05:00	1047.78	1601.85	5652.18	-2.39	1.58	20140820t200742_898750z
2073	40409	0.632106481	40409	0.632106481	0.921	-05:00	501.07	1462.13	5827.01	-2.13	1.82	20140820t201014_699750z
2074	40409	0.632268519	40409	0.632268519	0.697	-05:00	909.79	1677.23	5776.39	-2.27	3.18	20140820t201028_556500z
2075	40409	0.635347222	40409	0.635347222	0.591	-05:00	810.73	1356.49	5808.58	-1.71	1.22	20140820t201454_413250z
2076	40409	0.636238426	40409	0.636238426	0.01	-05:00	844.56	1871.85	5619.22	-2.38	1.59	20140820t201611_879500z
2077	40409	0.636377315	40409	0.636377315	0.845	-05:00	897.78	1721.85	5856.27	-2.23	1.71	20140820t201623_686750z
2078	40409	0.636909722	40409	0.636909722	0.165	-05:00	1224.68	1362.88	5870.2	-2.42	1.12	20140820t201709_011500z
2079	40409	0.636944444	40409	0.636944444	0.096	-05:00	933.21	1568.08	5860.04	-1.88	1.26	20140820t201712_906000z
2080	40409	0.636956019	40409	0.636956019	0.529	-05:00	762.78	1661.85	5839.44	-1.94	1.16	20140820t201713_385750z
2081	40409	0.63724537	40409	0.63724537	0.461	-05:00	786.39	1361.1	5813.05	-2.18	1.45	20140820t201738_326500z
2082	40409	0.637326389	40409	0.637326389	0.799	-05:00	932.57	1722.34	5550.73	-2.18	1.4	20140820t201745_662250z
2083	40409	0.637453704	40409	0.637453704	0.222	-05:00	805.23	1715.45	5828.28	-1.97	2.77	20140820t201756_053250z
2084	40409	0.639884259	40409	0.639884259	0.878	-05:00	807.78	1751.85	5798.08	-2.08	0.84	20140820t202126_732750z
2085	40409	0.640416667	40409	0.640416667	0.502	-05:00	726.98	1421.14	5809.65	-2	2.98	20140820t202212_321750z
2086	40409	0.640509259	40409	0.640509259	0.425	-05:00	762.78	1781.85	5783.7	-1.95	1.9	20140820t202220_245000z
2087	40409	0.641412037	40409	0.641412037	0.201	-05:00	1107.78	1702.08	5515.93	-2.22	2.05	20140820t202338_049000z
2088	40409	0.642337963	40409	0.642337963	0.122	-05:00	637.78	1691.85	5571	-2.27	1.5	20140820t202458_982000z
2089	40409	0.645115741	40409	0.645115741	0.947	-05:00	1347.78	1661.85	5521.28	-2.16	1.87	20140820t202858_768500z
2090	40409	0.645393519	40409	0.645393519	0.898	-05:00	884.09	1726.8	5636.45	-2.02	2.08	20140820t202922_709250z
2091	40409	0.650231481	40409	0.650231481	0.726	-05:00	1377.78	1615.94	5578.21	-2	1.49	20140820t203620_544000z
2092	40409	0.652418981	40409	0.652418981	0.024	-05:00	1081.67	1999.42	5540.81	-2.55	0.51	20140820t203929_854000z
2093	40409	0.652418981	40409	0.652418981	0.195	-05:00	1167.78	1691.85	5555.12	-2.35	1.73	20140820t203929_028500z
2094	40409	0.652615741	40409	0.652615741	0.178	-05:00	1227.78	1665.49	5775.11	-2.34	1.59	20140820t203946_009000z
2095	40409	0.652893519	40409	0.652893519	0.899	-05:00	1110.04	1841.85	5544.62	-2.55	2.07	20140820t204010_724000z
2096	40409	0.652951389	40409	0.652951389	0.386	-05:00	1197.78	1841.85	5554.08	-2.5	0.41	20140820t204015_216250z
2097	40409	0.653090278	40409	0.653090278	0.381	-05:00	657.34	1721.46	5614.13	-2.22	2.16	20140820t204027_225000z
2098	40409	0.653263889	40409	0.653263889	0.117	-05:00	1137.78	1751.85	5571	-2.58	0.88	20140820t204042_966000z
2099	40409	0.653865741	40409	0.653865741	0.528	-05:00	1207.78	1641.6	5582.46	-2.79	1.53	20140820t204134_360500z
2100	40409	0.654467593	40409	0.654467593	0.709	-05:00	874.97	2051.85	5816.52	-2.48	0.83	20140820t204226_553250z
2101	40409	0.654571759	40409	0.654571759	0.9	-05:00	1167.78	1691.85	5558.8	-2.32	3.16	20140820t204235_726500z
2102	40409	0.655196759	40409	0.655196759	0.066	-05:00	1227.78	1691.85	5660.78	-2.57	1.41	20140820t204329_900750z
2103	40409	0.65537037	40409	0.65537037	0.134	-05:00	726.73	1390.72	5807.86	-2.33	1.46	20140820t204344_981000z
2104	40409	0.655486111	40409	0.655486111	0.926	-05:00	1347.78	1739.7	5575.7	-2.45	1.02	20140820t204354_736250z
2105	40409	0.656365741	40409	0.656365741	0.852	-05:00	1111.14	1669.84	5542.7	-2.37	2.03	20140820t204510_689750z
2106	40409	0.656493056	40409	0.656493056	0.77	-05:00	1077.78	1721.85	5545.13	-2.34	1.79	20140820t204521_587250z
2107	40409	0.657685185	40409	0.657685185	0.497	-05:00	935.26	1726.2	5518.24	-2.28	1.74	20140820t204704_324000z
2108	40409	0.658333333	40409	0.658333333	0.452	-05:00	1377.78	1576.86	5664.92	-2.42	2.43	20140820t204800_279250z
2109	40409	0.658645833	40409	0.658645833	0.393	-05:00	837.78	1601.85	5567.74	-2.19	1.72	20140820t204827_239250z
2110	40409	0.659212963	40409	0.659212963	0.51	-05:00	1167.78	1607.37	5575.58	-2.27	2.45	20140820t204916_348000z
2111	40409	0.659247685	40409	0.659247685	0.062	-05:00	1047.78	1787.82	5571	-2.31	1.73	20140820t204919_869000z
2112	40409	0.660011574	40409	0.660011574	0.52	-05:00	1377.78	1646.68	5663.98	-2.31	2.57	20140820t205025_339250z
2113	40409	0.66244213	40409	0.66244213	0.672	-05:00	963.23	1568.74	5803.21	-1.9	1.85	20140820t205355_389000z
2114	40409	0.66380787	40409	0.66380787	0.691	-05:00	672.46	2111.85	5832.87	-2.85	1.58	20140820t205553_533500z
2115	40409	0.666597222	40409	0.666597222	0.117	-05:00	1664.27	1749.01	5714.32	-2.22	0.51	20140820t205954_935500z
2116	40409	0.669305556	40409	0.669305556	0.277	-05:00	867.78	1571.85	5661	-2.28	1.02	20140820t210348_156000z
2117	40409	0.673333333	40409	0.673333333	0.467	-05:00	816.78	2003.78	5864.63	-2.31	1.02	20140820t210936_303750z
2118	40409	0.674664352	40409	0.674664352	0.405	-05:00	1167.78	1517.72	5339.14	-2.09	0.27	20140820t211131_261500z
2119	40409	0.676053241	40409	0.676053241	0.747	-05:00	894.68	1330.34	5547.21	-2.53	1.07	20140820t211331_612250z
2120	40409	0.676388889	40409	0.676388889	0.217	-05:00	637.78	1691.85	5603.26	-2.11	2.17	20140820t211400_063000z
2121	40409	0.679965278	40409	0.679965278	0.66	-05:00	1707.78	1632.59	5752.53	-2.28	0.81	20140820t211909_488750z
2122	40409	0.680243056	40409	0.680243056	0.717	-05:00	1227.78	1699.65	5746.92	-2.32	0.79	20140820t211933_533750z
2123	40409	0.682222222	40409	0.682222222	0.172	-05:00	1047.78	1841.85	5426.93	-2.3	1.65	20140820t212224_019750z
2124	40409	0.684166667	40409	0.684166667	0.979	-05:00	1167.78	1781.85	5797.94	-2.36	1.29	20140820t212512_820750z
2125	40409	0.689027778	40409	0.689027778	0.981	-05:00	1047.78	1665.35	5746.04	-2.21	0.86	20140820t213212_814000z
2126	40409	0.689305556	40409	0.689305556	0.366	-05:00	1017.78	1691.85	5642.69	-2.14	2.09	20140820t213236_184250z
2127	40409	0.690659722	40409	0.690659722	0.952	-05:00	1126.46	1677.42	5444.86	-2.38	0.8	20140820t213433_806250z
2128	40409	0.691481481	40409	0.691481481	0.448	-05:00	1088.54	1722.98	5550.94	-2.29	0.67	20140820t213544_280000z
2129	40409	0.691851852	40409	0.691851852	0.52	-05:00	1024.09	1961.85	5730.82	-2.55	0.86	20140820t213616_365500z
2130	40409	0.692025463	40409	0.692025463	0.819	-05:00	1199.69	1752.54	5513.61	-2.57	0.93	20140820t213631_663000z
2131	40409	0.692881944	40409	0.692881944	0.488	-05:00	1156.81	1534.24	5577.23	-2.15	0.8	20140820t213745_322250z
2132	40409	0.694305556	40409	0.694305556	0.454	-05:00	1107.78	1577.04	5601	-2.55	0.76	20140820t213948_303000z
2133	40409	0.695543981	40409	0.695543981	0.499	-05:00	1407.78	1615.32	5523.76	-2.51	0.79	20140820t214135_336750z
2134	40409	0.695729167	40409	0.695729167	0.692	-05:00	1048.48	1781.85	5601	-2.57	1.46	20140820t214151_527500z
2135	40409	0.696956019	40409	0.696956019	0.615	-05:00	1248.68	1591.54	5549.54	-2.68	1.76	20140820t214337_450500z
2136	40409	0.697430556	40409	0.697430556	0.25	-05:00	1227.78	1607.27	5607.29	-2.53	1.47	20140820t214418_098000z
2137	40409	0.699039352	40409	0.699039352	0.657	-05:00	987.78	1811.85	5739.78	-2.56	1.14	20140820t214637_504000z
2138	40409	0.699247685	40409	0.699247685	0.685	-05:00	487.78	1511.85	5800.39	-2.34	0.59	20140820t214655_553000z
2139	40409	0.699479167	40409	0.699479167	0.916	-05:00	1770.05	1668.99	5716.65	-2.67	1.47	20140820t214715_773000z
2140	40409	0.699594907	40409	0.699594907	0.893	-05:00	1741.51	2597.49	5757.35	-2.7	3.91	20140820t214725_673500z
2141	40409	0.756585648	40409	0.756585648	0.318	-05:00	965.09	1893.29	5826.52	-2.49	1.49	20140820t230929_155250z
2142	40409	0.768252315	40409	0.768252315	0.318	-05:00	967.78	1871.85	5835.69	-1.99	2.75	20140820t232617_115750z
2143	40409	0.775706019	40409	0.775706019	0.498	-05:00	1027.78	1691.85	5927.01	-2.18	1.02	20140820t233701_348750z
2144	40409	0.777835648	40409	0.777835648	0.588	-05:00	870	1393.77	5901.69	-1.97	2.97	20140820t234005_406250z
2145	40409	0.781284722	40409	0.781284722	0.978	-05:00	1149.53	1486.65	5936.08	-2.17	2.27	20140820t234503_791500z
2146	40409	0.782962963	40409	0.782962963	0.69	-05:00	1152.85	1267.7	5898.94	-2.32	3.33	20140820t234728_517750z
2147	40409	0.95693287	40409	0.95693287	0.544	-05:00	731.7	1317.47	5842.91	-2.76	0.98	20140821t035759_467750z
2148	40409	0.966180556	40409	0.966180556	0.202	-05:00	596.65	1400.33	5938.28	-2.64	0.42	20140821t041118_111500z
2149	40409	0.966469907	40409	0.966469907	0.044	-05:00	638.42	1538.13	5801.9	-2.69	1.1	20140821t041143_970250z
2150	40409	0.968506944	40409	0.968506944	0.882	-05:00	617.34	1531.5	5862.84	-2.61	0.93	20140821t041439_807250z
2151	40409	0.968645833	40409	0.968645833	0.584	-05:00	482.24	1640.55	5851.52	-2.44	1.37	20140821t041451_288500z
2152	40409	0.968645833	40409	0.968645833	0.591	-05:00	501.21	1504.07	5835.56	-2.34	2.75	20140821t041451_517500z
2153	40409	0.969803241	40409	0.969803241	0.926	-05:00	653.37	1351.55	5967.15	-2.86	0.39	20140821t041631_746500z
2154	40409	0.969930556	40409	0.969930556	0.228	-05:00	181.18	693.47	5897.69	-3.12	1.55	20140821t041642_968500z
2155	40409	0.970833333	40409	0.970833333	0.387	-05:00	552.51	1253.16	5762.02	-2.82	0.74	20140821t041800_247250z
2156	40409	0.972071759	40409	0.972071759	0.915	-05:00	900.86	1258.36	5759.21	-2.8	1.1	20140821t041947_831000z
2157	40409	0.972303241	40409	0.972303241	0.174	-05:00	803.01	1209.68	5813.57	-2.65	1.46	20140821t042007_112750z
2158	40409	0.973483796	40409	0.973483796	0.665	-05:00	798.75	1324.66	5768.87	-2.73	0.61	20140821t042149_594250z
2159	40409	0.973981481	40409	0.973981481	0.793	-05:00	1153.28	1168.33	5813.83	-2.61	2.49	20140821t042232_719000z
2160	40409	0.974178241	40409	0.974178241	0.142	-05:00	-104.46	1036.54	5790.41	-2.83	1.54	20140821t042249_962500z
2161	40409	0.974548611	40409	0.974548611	0.517	-05:00	821.18	1102.65	5758.17	-2.85	0.98	20140821t042321_445500z
2162	40409	0.976342593	40409	0.976342593	0.269	-05:00	771.24	1548.33	5853.33	-2.78	1.1	20140821t042556_967000z
2163	40409	0.976400463	40409	0.976400463	0.026	-05:00	259.99	1505.49	5891.59	-2.3	1.39	20140821t042601_971500z
2164	40409	0.977037037	40409	0.977037037	0.001	-05:00	591.17	1518.39	5612.91	-2.81	1.48	20140821t042656_923750z
2165	40409	0.977638889	40409	0.977638889	0.476	-05:00	333.24	1487.5	5751.42	-2.68	1.12	20140821t042748_415000z
2166	40409	0.978368056	40409	0.978368056	0.254	-05:00	1041.11	1356.07	5743.03	-2.99	1.68	20140821t042851_174750z
2167	40409	0.978923611	40409	0.978923611	0.62	-05:00	681.21	1638.34	5620.96	-3.03	1.82	20140821t042939_261000z
2168	40409	0.980069444	40409	0.980069444	0.35	-05:00	868.07	1345.16	5733.24	-3.07	0.84	20140821t043118_293000z
2169	40409	0.980729167	40409	0.980729167	0.888	-05:00	228.76	1578.75	5764.19	-2.86	1.88	20140821t043215_800000z
2170	40409	0.980740741	40409	0.980740741	0.417	-05:00	1409.38	978.2	5580.52	-2.57	3.31	20140821t043216_375750z
2171	40409	0.981944444	40409	0.981944444	0.878	-05:00	841.24	1258.34	5522.53	-2.76	1.62	20140821t043400_592000z
2172	40409	0.983842593	40409	0.983842593	0.14	-05:00	871.13	1228.42	5631	-2.85	1.54	20140821t043644_043500z
2173	40409	0.986990741	40409	0.986990741	0.175	-05:00	935.63	1284.95	5835.77	-2.74	1.34	20140821t044116_095750z
2174	40409	0.987835648	40409	0.987835648	0.497	-05:00	554.23	1877.02	5902.01	-2.45	3.27	20140821t044229_433750z
2175	40409	0.987835648	40409	0.987835648	0.499	-05:00	579.98	1978.33	5901.81	-2.46	3.37	20140821t044229_197500z
2176	40409	0.987858796	40409	0.987858796	0.447	-05:00	543.41	1689.44	5433.61	-2.84	0.53	20140821t044231_356750z
2177	40409	0.98787037	40409	0.98787037	0.022	-05:00	573.13	1694.17	5909.29	-2.63	3.25	20140821t044232_957500z
2178	40409	0.98962963	40409	0.98962963	0.911	-05:00	931.17	1768.39	5891.72	-2.35	4.07	20140821t044504_849000z
2179	40409	0.990127315	40409	0.990127315	0.85	-05:00	703.87	1110.57	5891.06	-2.23	1.47	20140821t044547_798250z
2180	40409	0.990231481	40409	0.990231481	0.655	-05:00	698.41	1627.94	5827.41	-2.74	2.4	20140821t044556_576250z
2181	40409	0.991215278	40409	0.991215278	0.743	-05:00	532.93	1518.46	5853.1	-2.39	1.22	20140821t044721_671000z
2182	40409	0.991655093	40409	0.991655093	0.063	-05:00	1169.29	1244.12	5813.5	-2.63	1.93	20140821t044759_000000z
2183	40409	0.995011574	40409	0.995011574	0.24	-05:00	728.11	1618.46	5523.74	-2.99	0.94	20140821t045249_832000z
2184	40409	0.995023148	40409	0.995023148	0.242	-05:00	777.82	1554.23	5552.56	-2.82	1.39	20140821t045250_151750z
2185	40409	0.995081019	40409	0.995081019	0.233	-05:00	1426.85	1047.23	5629.58	-2.75	1.94	20140821t045255_193500z
2186	40409	0.996585648	40409	0.996585648	0.18	-05:00	626.08	1253.58	5514.46	-2.74	1.23	20140821t045505_134500z
2187	40409	0.996944444	40409	0.996944444	0.698	-05:00	1103.69	1520.89	5724.46	-3.05	1.1	20140821t045536_608000z
2188	40409	0.997326389	40409	0.997326389	0.967	-05:00	1111.12	1258.41	5706.35	-2.66	3.07	20140821t045609_651250z
2189	40409	0.997893519	40409	0.997893519	0.846	-05:00	451.17	1768.41	5623.41	-2.9	1.32	20140821t045658_518750z
2190	40410	0.002071759	40410	0.002071759	0.527	-05:00	1017.64	1201.19	5689.85	-2.77	2.44	20140821t050259_445500z
2191	40410	0.002847222	40410	0.002847222	0.443	-05:00	873.86	1150.78	5509.8	-2.67	1.1	20140821t050406_386000z
2192	40410	0.003078704	40410	0.003078704	0.892	-05:00	841.15	1498.42	5619.37	-2.71	1.39	20140821t050426_824500z
2193	40410	0.003611111	40410	0.003611111	0.895	-05:00	931.23	1378.35	5529.36	-2.79	1.15	20140821t050512_533750z
2194	40410	0.004259259	40410	0.004259259	0.981	-05:00	881.18	1548.39	5809.66	-2.53	1.45	20140821t050608_818500z
2195	40410	0.004664352	40410	0.004664352	0.816	-05:00	488.71	1736.66	5721	-2.86	0.97	20140821t050643_661250z
2196	40410	0.005752315	40410	0.005752315	0.693	-05:00	1901.04	699.51	5941.2	-2.27	4.04	20140821t050817_652000z
2197	40410	0.007430556	40410	0.007430556	0.145	-05:00	406.2	1535.61	5865.58	-2.27	3.33	20140821t051042_063250z
2198	40410	0.009930556	40410	0.009930556	0.432	-05:00	755.7	713.53	5770.71	-2.64	1.75	20140821t051418_226750z
2199	40410	0.010092593	40410	0.010092593	0.473	-05:00	961.19	1348.38	5587.97	-2.83	1.14	20140821t051432_199250z
2200	40410	0.010277778	40410	0.010277778	0.474	-05:00	1381.18	2250.1	5781	-2.97	0.54	20140821t051448_507250z
2201	40410	0.014988426	40410	0.014988426	0.083	-05:00	875.01	1476.41	5763.34	-2.87	1.46	20140821t052135_711250z
2202	40410	0.01556713	40410	0.01556713	0.461	-05:00	860.87	1178.6	5792.11	-2.74	0.99	20140821t052225_421750z
2203	40410	0.017916667	40410	0.017916667	0.004	-05:00	721.11	1468.45	5511	-2.86	1.11	20140821t052548_621750z
2204	40410	0.017916667	40410	0.017916667	0.007	-05:00	861.21	1278.37	5740.48	-2.74	1.48	20140821t052548_860500z
2205	40410	0.021238426	40410	0.021238426	0.303	-05:00	181.18	1205.31	5767.96	-2.8	1.54	20140821t053035_169250z
2206	40410	0.022314815	40410	0.022314815	0.477	-05:00	1001.18	1248.39	5552.7	-2.8	1.25	20140821t053208_264000z
2207	40410	0.024259259	40410	0.024259259	0.457	-05:00	679.06	1259.52	5546.78	-2.77	1.12	20140821t053456_377250z
2208	40410	0.027175926	40410	0.027175926	0.1	-05:00	568.69	1386.32	5769.6	-2.63	0.77	20140821t053908_958500z
2209	40410	0.028831019	40410	0.028831019	0.495	-05:00	-291.74	782.57	5701.4	-2.87	0.8	20140821t054131_287750z
2210	40410	0.031828704	40410	0.031828704	0.095	-05:00	969.87	1363.37	5580.12	-2.83	1.61	20140821t054550_721250z
2211	40410	0.032407407	40410	0.032407407	0.25	-05:00	581.18	1518.39	5699.66	-2.86	1.24	20140821t054640_163750z
2212	40410	0.035138889	40410	0.035138889	0.228	-05:00	700.56	1397.59	5767.78	-2.85	0.63	20140821t055036_193500z
2213	40410	0.035821759	40410	0.035821759	0.463	-05:00	781.24	1207.58	5851.79	-2.32	1.52	20140821t055135_357500z
2214	40410	0.036296296	40410	0.036296296	0.551	-05:00	435.45	1531.12	5860.61	-1.99	3.63	20140821t055216_474000z
2215	40410	0.036296296	40410	0.036296296	0.555	-05:00	642.48	1380.67	5852.23	-2.07	3.25	20140821t055216_198000z
2216	40410	0.036412037	40410	0.036412037	0.01	-05:00	561.2	1128.37	5874.33	-2.42	1.21	20140821t055226_979500z
2217	40410	0.036516204	40410	0.036516204	0.088	-05:00	473.16	1481.07	5868.61	-2.43	1.85	20140821t055235_032500z
2218	40410	0.036886574	40410	0.036886574	0.959	-05:00	575.11	1408.43	5643.93	-2.59	1.26	20140821t055307_918500z
2219	40410	0.040219907	40410	0.040219907	0.965	-05:00	701.18	1428.39	5454.65	-2.65	1.51	20140821t055755_895500z
2220	40410	0.040648148	40410	0.040648148	0.925	-05:00	601.18	1353.78	5780.69	-2.54	0.9	20140821t055832_737000z
2221	40410	0.041168981	40410	0.041168981	0.137	-05:00	121.18	598.9	5927.87	-2.99	1.64	20140821t055917_942750z
2222	40410	0.042951389	40410	0.042951389	0.932	-05:00	861.18	1671.82	5905.47	-2.67	1.45	20140821t060151_853500z
2223	40410	0.043969907	40410	0.043969907	0.924	-05:00	1283.86	1022.5	5752.55	-2.54	1.28	20140821t060319_873000z
2224	40410	0.044513889	40410	0.044513889	0.825	-05:00	761.18	1369.94	5777.24	-2.85	1.14	20140821t060406_768250z
2225	40410	0.044826389	40410	0.044826389	0.638	-05:00	911.18	1255.36	5775.19	-2.76	1.39	20140821t060433_533250z
2226	40410	0.045590278	40410	0.045590278	0.464	-05:00	151.18	659.75	5901.96	-2.74	1.15	20140821t060539_333000z
2227	40410	0.047291667	40410	0.047291667	0.909	-05:00	-217.74	566.2	5896.25	-2.24	1.81	20140821t060806_758000z
2228	40410	0.052777778	40410	0.052777778	0.803	-05:00	751.19	1378.38	5546.93	-2.66	1.42	20140821t061600_735250z
2229	40410	0.054305556	40410	0.054305556	0.752	-05:00	740.57	1409.09	5753.06	-2.83	1.17	20140821t061812_672250z
2230	40410	0.055381944	40410	0.055381944	0.315	-05:00	555.17	1638.39	5775.66	-2.83	1.05	20140821t061945_144750z
2231	40410	0.05625	40410	0.05625	0.827	-05:00	420.98	1678.35	5592.7	-2.72	1.28	20140821t062100_758000z
2232	40410	0.056261574	40410	0.056261574	0.15	-05:00	-118.82	1047.26	5717.54	-2.85	1.04	20140821t062101_962500z
2233	40410	0.056655093	40410	0.056655093	0.291	-05:00	-291.17	919.14	5813.1	-2.71	2.15	20140821t062135_918500z
2234	40410	0.056666667	40410	0.056666667	0.292	-05:00	-236.13	960.61	5800.26	-2.75	2.18	20140821t062136_142500z
2235	40410	0.060277778	40410	0.060277778	0.318	-05:00	-74.73	528.93	5900.23	-2.91	1.6	20140821t062648_145000z
2236	40410	0.060914352	40410	0.060914352	0.039	-05:00	941.18	1128.39	5584.89	-2.54	1.32	20140821t062743_978000z
2237	40410	0.062719907	40410	0.062719907	0.007	-05:00	-184.19	510.86	5863.73	-2.34	1.71	20140821t063019_866250z
2238	40410	0.064710648	40410	0.064710648	0.095	-05:00	121.18	667.79	5895.23	-2.44	3.26	20140821t063311_942250z
2239	40410	0.066145833	40410	0.066145833	0.34	-05:00	1023.25	1098.31	5621.57	-2.74	1.15	20140821t063515_059500z
2240	40410	0.066319444	40410	0.066319444	0.343	-05:00	723.15	1588.44	5741.72	-3.06	1.5	20140821t063530_279250z
2241	40410	0.066435185	40410	0.066435185	0.524	-05:00	976.52	1291.56	5785.58	-2.01	3.64	20140821t063540_432000z
2242	40410	0.066446759	40410	0.066446759	0.759	-05:00	603.6	1678.36	5764.13	-2.3	2.89	20140821t063541_682250z
2243	40410	0.066458333	40410	0.066458333	0.36	-05:00	948.64	1355.2	5796.79	-2.26	1.26	20140821t063542_298500z
2244	40410	0.066458333	40410	0.066458333	0.927	-05:00	975.5	1290.16	5773.52	-2.23	3.77	20140821t063542_844250z
2245	40410	0.066481481	40410	0.066481481	0.805	-05:00	553.73	1602.45	5764.13	-1.96	3.97	20140821t063544_753250z
2246	40410	0.066493056	40410	0.066493056	0.351	-05:00	1471.25	1255.97	5770.94	-2.85	1.36	20140821t063545_274250z
2247	40410	0.066747685	40410	0.066747685	0.577	-05:00	874.07	1402.63	5772.86	-2.22	2.88	20140821t063607_461250z
2248	40410	0.066956019	40410	0.066956019	0.983	-05:00	1247.42	1175.19	5643.01	-2.45	3.33	20140821t063625_932000z
2249	40410	0.067071759	40410	0.067071759	0.255	-05:00	671.39	1715.52	5744.69	-2.57	1.56	20140821t063635_183000z
2250	40410	0.067094907	40410	0.067094907	0.052	-05:00	-76.09	525.23	5913.35	-2.59	3.58	20140821t063637_908000z
2251	40410	0.067106481	40410	0.067106481	0.331	-05:00	-6.6	559.15	5891.71	-2.68	1.69	20140821t063638_110500z
2252	40410	0.067662037	40410	0.067662037	0.516	-05:00	551.18	1578.39	5661	-3.12	2.02	20140821t063726_436500z
2253	40410	0.067962963	40410	0.067962963	0.095	-05:00	751.23	1318.35	5526.96	-2.8	1.44	20140821t063752_036250z
